名称,ID,日期,充电功率/MW,当日平均充电功率/MW,当日最大充电功率/MW,当日 MAXV 对应时间,当日 V 最小值/MW,当日 MINV 对应时间,充电时长/h,当日所有 S 的均值/h,当日 S 的最大值/h,当日 S 的最小值/h,当日最大充电时长跨度/h
电动汽车充电站,1001-1012,2024/6/15 8:15,3.21,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.234,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 8:30,3.58,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.232,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 8:45,3.33,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.234,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 9:00,3.78,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.234,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 9:15,4.41,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.229,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 9:30,4.28,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.234,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 9:45,4.56,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.243,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 10:00,4.96,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.247,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 10:15,5.15,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.24,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 10:30,5.19,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.241,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 10:45,5.92,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.243,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 11:00,5.75,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.251,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 11:15,6.28,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.238,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 11:30,6.81,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.237,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 11:45,6.84,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.243,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 12:00,7.04,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.246,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 12:15,7.51,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.245,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 12:30,7.46,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.238,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 12:45,7.59,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.25,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 13:00,7.97,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.245,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 13:15,8.03,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.249,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 13:30,7.97,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.254,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 13:45,8.32,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.239,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 14:00,8.33,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.238,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 14:15,8.22,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.249,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 14:30,8.21,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.236,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 14:45,8.29,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.245,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 15:00,8.34,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.244,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 15:15,8.05,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.248,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 15:30,8.12,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.243,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 15:45,8.04,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.249,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 16:00,8.02,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.241,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 16:15,7.85,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.239,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 16:30,7.68,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.245,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 16:45,7.74,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.246,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 17:00,7.89,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.247,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 17:15,8.16,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.254,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 17:30,7.89,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.252,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 17:45,8.19,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.249,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 18:00,8.13,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.25,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 18:15,8.32,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.248,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 18:30,8.65,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.253,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 18:45,8.63,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.249,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 19:00,8.4,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.244,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 19:15,8.53,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.243,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 19:30,8.79,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.253,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 19:45,8.54,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.246,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 20:00,8.2,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.256,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 20:15,8.05,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.241,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 20:30,8.02,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.252,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 20:45,7.76,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.243,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 21:00,7.27,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.247,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 21:15,7.27,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.238,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 21:30,6.66,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.234,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 21:45,6.14,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.25,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 22:00,5.74,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.239,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 22:15,5.44,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.246,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 22:30,5.43,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.238,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 22:45,5.17,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.245,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 23:00,5.44,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.239,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 23:15,5.43,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.235,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 23:30,5.41,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.244,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/15 23:45,5.3,6.18,8.79,2024/6/15 19:30,2.15,2024/6/15 6:30,0.245,0.242,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/6/16 0:00,5.6,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.244,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 0:15,6.15,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.242,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 0:30,6.16,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.234,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 0:45,6.69,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.238,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 1:00,6.86,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.24,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 1:15,7.02,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 1:30,7.07,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.25,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 1:45,7.25,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.244,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 2:00,7.31,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.234,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 2:15,7.37,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.232,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 2:30,6.94,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.24,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 2:45,6.81,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.241,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 3:00,6.56,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.245,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 3:15,6.31,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.235,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 3:30,5.68,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.234,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 3:45,5.19,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 4:00,5.06,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.247,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 4:15,4.3,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.229,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 4:30,4.32,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.235,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 4:45,3.72,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 5:00,3.17,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.241,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 5:15,3.04,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.231,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 5:30,2.92,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.242,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 5:45,2.59,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.235,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 6:00,2.53,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.238,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 6:15,2.54,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.232,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 6:30,2.35,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.236,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 6:45,2.24,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.229,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 7:00,2.37,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.232,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 7:15,2.69,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.234,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 7:30,2.84,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.236,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 7:45,2.41,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.247,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 8:00,3.04,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.249,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 8:15,3.1,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.234,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 8:30,3.41,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.244,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 8:45,3.41,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.231,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 9:00,3.47,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.239,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 9:15,4.08,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.235,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 9:30,4.13,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.236,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 9:45,4.34,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.252,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 10:00,4.65,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.237,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 10:15,5.23,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.237,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 10:30,5.47,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.236,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 10:45,5.87,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.238,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 11:00,6.15,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.235,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 11:15,6.28,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.244,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 11:30,6.61,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.244,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 11:45,6.82,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.245,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 12:00,7.12,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.244,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 12:15,7.24,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.242,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 12:30,7.65,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.242,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 12:45,7.94,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.247,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 13:00,7.81,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.245,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 13:15,8.25,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 13:30,8.17,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.245,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 13:45,8.26,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.254,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 14:00,8.01,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.256,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 14:15,8,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.245,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 14:30,8.28,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 14:45,8.33,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.246,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 15:00,8.06,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.252,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 15:15,8.35,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.246,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 15:30,8.13,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.248,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 15:45,7.82,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.242,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 16:00,7.89,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.24,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 16:15,8.21,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.25,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 16:30,7.63,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.246,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 16:45,7.89,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.249,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 17:00,7.79,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.237,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 17:15,7.99,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.255,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 17:30,8.15,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.248,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 17:45,8.01,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.237,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 18:00,8.35,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.252,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 18:15,8.64,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.245,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 18:30,8.43,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.247,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 18:45,8.64,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.245,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 19:00,8.5,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.247,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 19:15,8.62,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.247,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 19:30,8.57,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.239,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 19:45,8.64,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.252,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 20:00,8.56,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.248,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 20:15,8.16,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.249,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 20:30,8.15,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.25,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 20:45,7.84,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.246,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 21:00,7.39,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.246,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 21:15,6.82,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.236,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 21:30,6.44,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.239,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 21:45,6.06,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 22:00,6,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 22:15,5.41,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.243,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 22:30,5.48,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.248,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 22:45,5.08,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.24,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 23:00,5.31,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.242,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 23:15,5.22,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.241,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 23:30,5.51,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.24,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/16 23:45,5.65,6.17,8.64,2024/6/16 18:15,2.24,2024/6/16 6:45,0.24,0.242,0.256,0.229,0.027
电动汽车充电站,1001-1012,2024/6/17 0:00,6.44,4.72,8.38,2024/6/17 1:45,1.49,2024/6/17 5:15,0.239,0.239,0.253,0.219,0.034
电动汽车充电站,1001-1012,2024/6/17 0:15,7.04,4.72,8.38,2024/6/17 1:45,1.49,2024/6/17 5:15,0.243,0.239,0.253,0.219,0.034
电动汽车充电站,1001-1012,2024/6/17 0:30,7.41,4.72,8.38,2024/6/17 1:45,1.49,2024/6/17 5:15,0.244,0.239,0.253,0.219,0.034
电动汽车充电站,1001-1012,2024/6/17 0:45,7.71,4.72,8.38,2024/6/17 1:45,1.49,2024/6/17 5:15,0.245,0.239,0.253,0.219,0.034
电动汽车充电站,1001-1012,2024/6/17 1:00,8.1,4.72,8.38,2024/6/17 1:45,1.49,2024/6/17 5:15,0.237,0.239,0.253,0.219,0.034
电动汽车充电站,1001-1012,2024/6/17 1:15,8.17,4.72,8.38,2024/6/17 1:45,1.49,2024/6/17 5:15,0.246,0.239,0.253,0.219,0.034
